Gauge[mm],Volume[m3]
25132.0,46968.533
25133.0,46969.906
25134.0,46971.278
25135.0,46972.651
25136.0,46974.024
25137.0,46975.396
25138.0,46976.769
25139.0,46978.141
25140.0,46979.514
25141.0,46980.886
25142.0,46982.257
25143.0,46983.629
25144.0,46985.0
25145.0,46986.372
25146.0,46987.743
25147.0,46989.115
25148.0,46990.486
25149.0,46991.858
25150.0,46993.229
25151.0,46994.6
25152.0,46995.97
25153.0,46997.341
25154.0,46998.711
25155.0,47000.082
25156.0,47001.453
25157.0,47002.823
25158.0,47004.194
25159.0,47005.564
25160.0,47006.935
25161.0,47008.304
25162.0,47009.674
25163.0,47011.043
25164.0,47012.412
25165.0,47013.782
25166.0,47015.151
25167.0,47016.52
25168.0,47017.889
25169.0,47019.259
25170.0,47020.628
25171.0,47021.997
25172.0,47023.365
25173.0,47024.734
25174.0,47026.102
25175.0,47027.471
25176.0,47028.84
25177.0,47030.208
25178.0,47031.577
25179.0,47032.945
25180.0,47034.314
25181.0,47035.682
25182.0,47037.049
25183.0,47038.417
25184.0,47039.784
25185.0,47041.152
25186.0,47042.52
25187.0,47043.887
25188.0,47045.255
25189.0,47046.622
25190.0,47047.99
25191.0,47049.357
25192.0,47050.723
25193.0,47052.09
25194.0,47053.456
25195.0,47054.823
25196.0,47056.19
25197.0,47057.556
25198.0,47058.923
25199.0,47060.289
25200.0,47061.656
25201.0,47063.021
25202.0,47064.387
25203.0,47065.752
25204.0,47067.117
25205.0,47068.483
25206.0,47069.848
25207.0,47071.213
25208.0,47072.578
25209.0,47073.944
25210.0,47075.309
25211.0,47076.674
25212.0,47078.038
25213.0,47079.403
25214.0,47080.768
25215.0,47082.133
25216.0,47083.497
25217.0,47084.862
25218.0,47086.227
25219.0,47087.591
25220.0,47088.956
25221.0,47090.32
25222.0,47091.683
25223.0,47093.047
25224.0,47094.41
25225.0,47095.774
25226.0,47097.138
25227.0,47098.501
25228.0,47099.865
25229.0,47101.228
25230.0,47102.592
25231.0,47103.955
25232.0,47105.317
25233.0,47106.68
25234.0,47108.043
25235.0,47109.406
25236.0,47110.768
25237.0,47112.131
25238.0,47113.494
25239.0,47114.856
25240.0,47116.219
25241.0,47117.58
25242.0,47118.942
25243.0,47120.303
25244.0,47121.665
25245.0,47123.026
25246.0,47124.387
25247.0,47125.749
25248.0,47127.11
25249.0,47128.472
25250.0,47129.833
25251.0,47131.194
25252.0,47132.554
25253.0,47133.915
25254.0,47135.275
25255.0,47136.636
25256.0,47137.997
25257.0,47139.357
25258.0,47140.718
25259.0,47142.078
25260.0,47143.439
25261.0,47144.799
25262.0,47146.158
25263.0,47147.518
25264.0,47148.878
25265.0,47150.238
25266.0,47151.597
25267.0,47152.957
25268.0,47154.317
25269.0,47155.676
25270.0,47157.036
25271.0,47158.395
25272.0,47159.753
25273.0,47161.112
25274.0,47162.471
25275.0,47163.83
25276.0,47165.188
25277.0,47166.547
25278.0,47167.906
25279.0,47169.264
25280.0,47170.623
25281.0,47171.98
25282.0,47173.338
25283.0,47174.695
25284.0,47176.053
25285.0,47177.41
25286.0,47178.767
25287.0,47180.125
25288.0,47181.482
25289.0,47182.84
25290.0,47184.197
25291.0,47185.554
25292.0,47186.91
25293.0,47188.267
25294.0,47189.624
25295.0,47190.981
25296.0,47192.337
25297.0,47193.694
25298.0,47195.051
25299.0,47196.407
25300.0,47197.764
25301.0,47199.12
25302.0,47200.476
25303.0,47201.831
25304.0,47203.187
25305.0,47204.543
25306.0,47205.899
25307.0,47207.255
25308.0,47208.61
25309.0,47209.966
25310.0,47211.322
25311.0,47212.677
25312.0,47214.031
25313.0,47215.386
25314.0,47216.741
25315.0,47218.096
25316.0,47219.45
25317.0,47220.805
25318.0,47222.16
25319.0,47223.514
25320.0,47224.869
25321.0,47226.223
25322.0,47227.576
25323.0,47228.93
25324.0,47230.283
25325.0,47231.637
25326.0,47232.99
25327.0,47234.344
25328.0,47235.697
25329.0,47237.051
25330.0,47238.404
25331.0,47239.757
25332.0,47241.109
25333.0,47242.462
25334.0,47243.815
25335.0,47245.168
25336.0,47246.52
25337.0,47247.873
25338.0,47249.226
25339.0,47250.578
25340.0,47251.931
25341.0,47253.283
25342.0,47254.635
25343.0,47255.986
25344.0,47257.338
25345.0,47258.69
25346.0,47260.042
25347.0,47261.394
25348.0,47262.745
25349.0,47264.097
25350.0,47265.449
25351.0,47266.8
25352.0,47268.151
25353.0,47269.501
25354.0,47270.852
25355.0,47272.203
25356.0,47273.554
25357.0,47274.905
25358.0,47276.255
25359.0,47277.606
25360.0,47278.957
25361.0,47280.307
25362.0,47281.656
25363.0,47283.006
25364.0,47284.355
25365.0,47285.705
25366.0,47287.054
25367.0,47288.404
25368.0,47289.753
25369.0,47291.103
25370.0,47292.452
25371.0,47293.801
25372.0,47295.15
25373.0,47296.498
25374.0,47297.847
25375.0,47299.196
25376.0,47300.545
25377.0,47301.894
25378.0,47303.242
25379.0,47304.591
25380.0,47305.94
25381.0,47307.288
25382.0,47308.636
25383.0,47309.983
25384.0,47311.331
25385.0,47312.679
25386.0,47314.027
25387.0,47315.375
25388.0,47316.722
25389.0,47318.07
25390.0,47319.418
25391.0,47320.765
25392.0,47322.112
25393.0,47323.458
25394.0,47324.805
25395.0,47326.152
25396.0,47327.499
25397.0,47328.846
25398.0,47330.192
25399.0,47331.539
25400.0,47332.886
25401.0,47334.232
25402.0,47335.577
25403.0,47336.923
25404.0,47338.268
25405.0,47339.614
25406.0,47340.959
25407.0,47342.305
25408.0,47343.65
25409.0,47344.996
25410.0,47346.341
25411.0,47347.686
25412.0,47349.031
25413.0,47350.376
25414.0,47351.721
25415.0,47353.066
25416.0,47354.41
25417.0,47355.755
25418.0,47357.1
25419.0,47358.445
25420.0,47359.79
25421.0,47361.134
25422.0,47362.478
25423.0,47363.821
25424.0,47365.165
25425.0,47366.509
25426.0,47367.853
25427.0,47369.197
25428.0,47370.54
25429.0,47371.884
25430.0,47373.228
25431.0,47374.571
25432.0,47375.914
25433.0,47377.257
25434.0,47378.6
25435.0,47379.943
25436.0,47381.285
25437.0,47382.628
25438.0,47383.971
25439.0,47385.314
25440.0,47386.657
25441.0,47387.999
25442.0,47389.34
25443.0,47390.682
25444.0,47392.023
25445.0,47393.365
25446.0,47394.707
25447.0,47396.048
25448.0,47397.39
25449.0,47398.731
25450.0,47400.073
25451.0,47401.414
25452.0,47402.755
25453.0,47404.095
25454.0,47405.436
25455.0,47406.777
25456.0,47408.118
25457.0,47409.459
25458.0,47410.799
25459.0,47412.14
25460.0,47413.481
25461.0,47414.821
25462.0,47416.161
25463.0,47417.501
25464.0,47418.841
25465.0,47420.181
25466.0,47421.52
25467.0,47422.86
25468.0,47424.2
25469.0,47425.54
25470.0,47426.88
25471.0,47428.219
25472.0,47429.558
25473.0,47430.897
25474.0,47432.236
25475.0,47433.575
25476.0,47434.913
25477.0,47436.252
25478.0,47437.591
25479.0,47438.93
25480.0,47440.269
25481.0,47441.607
25482.0,47442.944
25483.0,47444.282
25484.0,47445.619
25485.0,47446.957
25486.0,47448.295
25487.0,47449.632
25488.0,47450.97
25489.0,47452.307
25490.0,47453.645
25491.0,47454.982
25492.0,47456.319
25493.0,47457.656
25494.0,47458.993
25495.0,47460.33
25496.0,47461.667
25497.0,47463.004
25498.0,47464.341
25499.0,47465.678
25500.0,47467.015
25501.0,47468.351
25502.0,47469.687
25503.0,47471.023
25504.0,47472.359
25505.0,47473.695
25506.0,47475.03
25507.0,47476.366
25508.0,47477.702
25509.0,47479.038
25510.0,47480.374
25511.0,47481.709
25512.0,47483.044
25513.0,47484.379
25514.0,47485.714
25515.0,47487.049
25516.0,47488.384
25517.0,47489.719
25518.0,47491.054
25519.0,47492.389
25520.0,47493.724
25521.0,47495.058
25522.0,47496.391
25523.0,47497.725
25524.0,47499.058
25525.0,47500.392
25526.0,47501.726
25527.0,47503.059
25528.0,47504.393
25529.0,47505.726
25530.0,47507.06
25531.0,47508.393
25532.0,47509.726
25533.0,47511.059
25534.0,47512.392
25535.0,47513.725
25536.0,47515.058
25537.0,47516.391
25538.0,47517.724
25539.0,47519.057
25540.0,47520.39
25541.0,47521.722
25542.0,47523.054
25543.0,47524.386
25544.0,47525.718
25545.0,47527.05
25546.0,47528.381
25547.0,47529.713
25548.0,47531.045
25549.0,47532.377
25550.0,47533.709
25551.0,47535.04
25552.0,47536.371
25553.0,47537.702
25554.0,47539.033
25555.0,47540.364
25556.0,47541.695
25557.0,47543.026
25558.0,47544.357
25559.0,47545.688
25560.0,47547.019
25561.0,47548.349
25562.0,47549.678
25563.0,47551.008
25564.0,47552.338
25565.0,47553.668
25566.0,47554.997
25567.0,47556.327
25568.0,47557.657
25569.0,47558.986
25570.0,47560.316
25571.0,47561.645
25572.0,47562.974
25573.0,47564.303
25574.0,47565.632
25575.0,47566.962
25576.0,47568.291
25577.0,47569.62
25578.0,47570.949
25579.0,47572.278
25580.0,47573.607
25581.0,47574.935
25582.0,47576.263
25583.0,47577.591
25584.0,47578.919
25585.0,47580.247
25586.0,47581.575
25587.0,47582.903
25588.0,47584.231
25589.0,47585.559
25590.0,47586.887
25591.0,47588.214
25592.0,47589.541
25593.0,47590.868
25594.0,47592.195
25595.0,47593.522
25596.0,47594.849
25597.0,47596.176
25598.0,47597.503
25599.0,47598.83
25600.0,47600.157
25601.0,47601.483
25602.0,47602.809
25603.0,47604.134
25604.0,47605.46
25605.0,47606.786
25606.0,47608.112
25607.0,47609.438
25608.0,47610.763
25609.0,47612.089
25610.0,47613.415
25611.0,47614.74
25612.0,47616.065
25613.0,47617.39
25614.0,47618.715
25615.0,47620.04
25616.0,47621.365
25617.0,47622.69
25618.0,47624.015
25619.0,47625.34
25620.0,47626.665
25621.0,47627.989
25622.0,47629.313
25623.0,47630.637
25624.0,47631.961
25625.0,47633.286
25626.0,47634.61
25627.0,47635.934
25628.0,47637.258
25629.0,47638.582
25630.0,47639.906
25631.0,47641.229
25632.0,47642.552
25633.0,47643.875
25634.0,47645.198
25635.0,47646.522
25636.0,47647.845
25637.0,47649.168
25638.0,47650.491
25639.0,47651.814
25640.0,47653.137
25641.0,47654.459
25642.0,47655.781
25643.0,47657.102
25644.0,47658.424
25645.0,47659.746
25646.0,47661.068
25647.0,47662.39
25648.0,47663.711
25649.0,47665.033
25650.0,47666.355
25651.0,47667.676
25652.0,47668.997
25653.0,47670.318
25654.0,47671.639
25655.0,47672.961
25656.0,47674.282
25657.0,47675.603
25658.0,47676.924
25659.0,47678.245
25660.0,47679.566
25661.0,47680.886
25662.0,47682.206
25663.0,47683.526
25664.0,47684.846
25665.0,47686.167
25666.0,47687.487
25667.0,47688.807
25668.0,47690.127
25669.0,47691.447
25670.0,47692.767
25671.0,47694.086
25672.0,47695.405
25673.0,47696.724
25674.0,47698.043
25675.0,47699.363
25676.0,47700.682
25677.0,47702.001
25678.0,47703.32
25679.0,47704.639
25680.0,47705.958
25681.0,47707.276
25682.0,47708.594
25683.0,47709.911
25684.0,47711.229
25685.0,47712.547
25686.0,47713.865
25687.0,47715.183
25688.0,47716.5
25689.0,47717.818
25690.0,47719.136
25691.0,47720.453
25692.0,47721.77
25693.0,47723.088
25694.0,47724.405
25695.0,47725.722
25696.0,47727.039
25697.0,47728.356
25698.0,47729.674
25699.0,47730.991
25700.0,47732.308
25701.0,47733.624
25702.0,47734.94
25703.0,47736.256
25704.0,47737.572
25705.0,47738.889
25706.0,47740.205
25707.0,47741.521
25708.0,47742.837
25709.0,47744.153
25710.0,47745.469
25711.0,47746.784
25712.0,47748.099
25713.0,47749.415
25714.0,47750.73
25715.0,47752.045
25716.0,47753.36
25717.0,47754.675
25718.0,47755.991
25719.0,47757.306
25720.0,47758.621
25721.0,47759.935
25722.0,47761.249
25723.0,47762.562
25724.0,47763.876
25725.0,47765.19
25726.0,47766.504
25727.0,47767.818
25728.0,47769.131
25729.0,47770.445
25730.0,47771.759
25731.0,47773.072
25732.0,47774.385
25733.0,47775.699
25734.0,47777.012
25735.0,47778.325
25736.0,47779.638
25737.0,47780.951
25738.0,47782.265
25739.0,47783.578
25740.0,47784.891
25741.0,47786.203
25742.0,47787.515
25743.0,47788.828
25744.0,47790.14
25745.0,47791.452
25746.0,47792.764
25747.0,47794.076
25748.0,47795.389
25749.0,47796.701
25750.0,47798.013
25751.0,47799.324
25752.0,47800.635
25753.0,47801.947
25754.0,47803.258
25755.0,47804.569
25756.0,47805.88
25757.0,47807.191
25758.0,47808.503
25759.0,47809.814
25760.0,47811.125
25761.0,47812.435
25762.0,47813.745
25763.0,47815.055
25764.0,47816.365
25765.0,47817.675
25766.0,47818.984
25767.0,47820.294
25768.0,47821.604
25769.0,47822.914
25770.0,47824.224
25771.0,47825.533
25772.0,47826.842
25773.0,47828.152
25774.0,47829.461
25775.0,47830.77
25776.0,47832.079
25777.0,47833.388
25778.0,47834.698
25779.0,47836.007
25780.0,47837.316
25781.0,47838.624
25782.0,47839.933
25783.0,47841.241
25784.0,47842.549
25785.0,47843.858
25786.0,47845.166
25787.0,47846.474
25788.0,47847.782
25789.0,47849.091
25790.0,47850.399
25791.0,47851.706
25792.0,47853.013
25793.0,47854.321
25794.0,47855.628
25795.0,47856.935
25796.0,47858.242
25797.0,47859.549
25798.0,47860.857
25799.0,47862.164
25800.0,47863.471
25801.0,47864.777
25802.0,47866.083
25803.0,47867.389
25804.0,47868.695
25805.0,47870.001
25806.0,47871.307
25807.0,47872.613
25808.0,47873.919
25809.0,47875.225
25810.0,47876.531
25811.0,47877.836
25812.0,47879.141
25813.0,47880.447
25814.0,47881.752
25815.0,47883.057
25816.0,47884.362
25817.0,47885.667
25818.0,47886.973
25819.0,47888.278
25820.0,47889.583
25821.0,47890.887
25822.0,47892.192
25823.0,47893.496
25824.0,47894.8
25825.0,47896.105
25826.0,47897.409
25827.0,47898.713
25828.0,47900.017
25829.0,47901.322
25830.0,47902.626
25831.0,47903.929
25832.0,47905.233
25833.0,47906.536
25834.0,47907.839
25835.0,47909.143
25836.0,47910.446
25837.0,47911.749
25838.0,47913.052
25839.0,47914.356
25840.0,47915.659
25841.0,47916.961
25842.0,47918.263
25843.0,47919.565
25844.0,47920.867
25845.0,47922.169
25846.0,47923.471
25847.0,47924.773
25848.0,47926.075
25849.0,47927.377
25850.0,47928.679
25851.0,47929.98
25852.0,47931.282
25853.0,47932.583
25854.0,47933.884
25855.0,47935.186
25856.0,47936.487
25857.0,47937.788
25858.0,47939.089
25859.0,47940.391
25860.0,47941.692
25861.0,47942.992
25862.0,47944.293
25863.0,47945.593
25864.0,47946.893
25865.0,47948.194
25866.0,47949.494
25867.0,47950.794
25868.0,47952.094
25869.0,47953.395
25870.0,47954.695
25871.0,47955.994
25872.0,47957.294
25873.0,47958.593
25874.0,47959.892
25875.0,47961.192
25876.0,47962.491
25877.0,47963.79
25878.0,47965.089
25879.0,47966.389
25880.0,47967.688
25881.0,47968.986
25882.0,47970.284
25883.0,47971.582
25884.0,47972.88
25885.0,47974.178
25886.0,47975.476
25887.0,47976.774
25888.0,47978.072
25889.0,47979.37
25890.0,47980.668
25891.0,47981.965
25892.0,47983.263
25893.0,47984.56
25894.0,47985.858
25895.0,47987.155
25896.0,47988.452
25897.0,47989.75
25898.0,47991.047
25899.0,47992.345
25900.0,47993.642
25901.0,47994.938
25902.0,47996.235
25903.0,47997.531
25904.0,47998.828
25905.0,48000.124
25906.0,48001.42
25907.0,48002.717
25908.0,48004.013
25909.0,48005.31
25910.0,48006.606
25911.0,48007.901
25912.0,48009.197
25913.0,48010.492
25914.0,48011.787
25915.0,48013.083
25916.0,48014.378
25917.0,48015.673
25918.0,48016.968
25919.0,48018.264
25920.0,48019.559
25921.0,48020.853
25922.0,48022.147
25923.0,48023.441
25924.0,48024.735
25925.0,48026.03
25926.0,48027.324
25927.0,48028.618
25928.0,48029.912
25929.0,48031.206
25930.0,48032.5
25931.0,48033.793
25932.0,48035.087
25933.0,48036.38
25934.0,48037.674
25935.0,48038.967
25936.0,48040.26
25937.0,48041.554
25938.0,48042.847
25939.0,48044.141
25940.0,48045.434
25941.0,48046.726
25942.0,48048.019
25943.0,48049.311
25944.0,48050.604
25945.0,48051.896
25946.0,48053.188
25947.0,48054.481
25948.0,48055.773
25949.0,48057.066
25950.0,48058.358
25951.0,48059.649
25952.0,48060.941
25953.0,48062.232
25954.0,48063.524
25955.0,48064.815
25956.0,48066.106
25957.0,48067.398
25958.0,48068.689
25959.0,48069.981
25960.0,48071.272
25961.0,48072.562
25962.0,48073.852
25963.0,48075.142
25964.0,48076.432
25965.0,48077.723
25966.0,48079.013
25967.0,48080.303
25968.0,48081.593
25969.0,48082.883
25970.0,48084.173
25971.0,48085.462
25972.0,48086.752
25973.0,48088.041
25974.0,48089.331
25975.0,48090.62
25976.0,48091.909
25977.0,48093.199
25978.0,48094.488
25979.0,48095.778
25980.0,48097.067
25981.0,48098.356
25982.0,48099.644
25983.0,48100.933
25984.0,48102.221
25985.0,48103.51
25986.0,48104.798
25987.0,48106.087
25988.0,48107.375
25989.0,48108.664
25990.0,48109.952
25991.0,48111.239
25992.0,48112.527
25993.0,48113.814
25994.0,48115.102
25995.0,48116.389
25996.0,48117.676
25997.0,48118.964
25998.0,48120.251
25999.0,48121.539
26000.0,48122.826
26001.0,48124.112
26002.0,48125.398
26003.0,48126.684
26004.0,48127.97
26005.0,48129.257
26006.0,48130.543
26007.0,48131.829
26008.0,48133.115
26009.0,48134.401
26010.0,48135.687
26011.0,48136.973
26012.0,48138.258
26013.0,48139.544
26014.0,48140.829
26015.0,48142.115
26016.0,48143.4
26017.0,48144.686
26018.0,48145.971
26019.0,48147.257
26020.0,48148.542
26021.0,48149.827
26022.0,48151.111
26023.0,48152.396
26024.0,48153.68
26025.0,48154.965
26026.0,48156.249
26027.0,48157.534
26028.0,48158.818
26029.0,48160.103
26030.0,48161.387
26031.0,48162.671
26032.0,48163.954
26033.0,48165.238
26034.0,48166.521
26035.0,48167.805
26036.0,48169.088
26037.0,48170.372
26038.0,48171.655
26039.0,48172.939
26040.0,48174.222
26041.0,48175.504
26042.0,48176.786
26043.0,48178.069
26044.0,48179.351
26045.0,48180.633
26046.0,48181.915
26047.0,48183.197
26048.0,48184.48
26049.0,48185.762
26050.0,48187.044
26051.0,48188.326
26052.0,48189.607
26053.0,48190.889
26054.0,48192.17
26055.0,48193.452
26056.0,48194.733
26057.0,48196.015
26058.0,48197.296
26059.0,48198.578
26060.0,48199.859
26061.0,48201.14
26062.0,48202.42
26063.0,48203.701
26064.0,48204.981
26065.0,48206.262
26066.0,48207.542
26067.0,48208.823
26068.0,48210.103
26069.0,48211.384
26070.0,48212.664
26071.0,48213.944
26072.0,48215.223
26073.0,48216.503
26074.0,48217.782
26075.0,48219.062
26076.0,48220.342
26077.0,48221.621
26078.0,48222.901
26079.0,48224.18
26080.0,48225.46
26081.0,48226.738
26082.0,48228.016
26083.0,48229.295
26084.0,48230.573
26085.0,48231.851
26086.0,48233.129
26087.0,48234.407
26088.0,48235.686
26089.0,48236.964
26090.0,48238.242
26091.0,48239.52
26092.0,48240.797
26093.0,48242.075
26094.0,48243.352
26095.0,48244.63
26096.0,48245.907
26097.0,48247.185
26098.0,48248.462
26099.0,48249.74
26100.0,48251.017
26101.0,48252.294
26102.0,48253.57
26103.0,48254.847
26104.0,48256.123
26105.0,48257.4
26106.0,48258.677
26107.0,48259.953
26108.0,48261.23
26109.0,48262.506
26110.0,48263.783
26111.0,48265.059
26112.0,48266.334
26113.0,48267.61
26114.0,48268.885
26115.0,48270.161
26116.0,48271.437
26117.0,48272.712
26118.0,48273.988
26119.0,48275.263
26120.0,48276.539
26121.0,48277.813
26122.0,48279.087
26123.0,48280.362
26124.0,48281.636
26125.0,48282.91
26126.0,48284.184
26127.0,48285.458
26128.0,48286.733
26129.0,48288.007
26130.0,48289.281
26131.0,48290.555
26132.0,48291.828
26133.0,48293.102
26134.0,48294.375
26135.0,48295.649
26136.0,48296.923
26137.0,48298.196
26138.0,48299.47
26139.0,48300.743
26140.0,48302.017
26141.0,48303.29
26142.0,48304.562
26143.0,48305.835
26144.0,48307.107
26145.0,48308.38
26146.0,48309.653
26147.0,48310.925
26148.0,48312.198
26149.0,48313.47
26150.0,48314.743
26151.0,48316.015
26152.0,48317.286
26153.0,48318.558
26154.0,48319.83
26155.0,48321.102
26156.0,48322.373
26157.0,48323.645
26158.0,48324.917
26159.0,48326.188
26160.0,48327.46
26161.0,48328.73
26162.0,48330.0
26163.0,48331.271
26164.0,48332.541
26165.0,48333.811
26166.0,48335.081
26167.0,48336.351
26168.0,48337.622
26169.0,48338.892
26170.0,48340.162
26171.0,48341.432
26172.0,48342.701
26173.0,48343.971
26174.0,48345.241
26175.0,48346.511
26176.0,48347.78
26177.0,48349.05
26178.0,48350.32
26179.0,48351.589
26180.0,48352.859
26181.0,48354.128
26182.0,48355.396
26183.0,48356.665
26184.0,48357.933
26185.0,48359.202
26186.0,48360.471
26187.0,48361.739
26188.0,48363.008
26189.0,48364.276
26190.0,48365.545
26191.0,48366.813
26192.0,48368.08
26193.0,48369.348
26194.0,48370.616
26195.0,48371.884
26196.0,48373.151
26197.0,48374.419
26198.0,48375.687
26199.0,48376.954
26200.0,48378.222
26201.0,48379.488
26202.0,48380.755
26203.0,48382.021
26204.0,48383.287
26205.0,48384.554
26206.0,48385.82
26207.0,48387.086
26208.0,48388.352
26209.0,48389.619
26210.0,48390.885
26211.0,48392.151
26212.0,48393.416
26213.0,48394.682
26214.0,48395.948
26215.0,48397.214
26216.0,48398.479
26217.0,48399.745
26218.0,48401.011
26219.0,48402.276
26220.0,48403.542
26221.0,48404.807
26222.0,48406.071
26223.0,48407.336
26224.0,48408.601
26225.0,48409.866
26226.0,48411.13
26227.0,48412.395
26228.0,48413.66
26229.0,48414.924
26230.0,48416.189
26231.0,48417.453
26232.0,48418.716
26233.0,48419.98
26234.0,48421.244
26235.0,48422.508
26236.0,48423.771
26237.0,48425.035
26238.0,48426.299
26239.0,48427.562
26240.0,48428.826
26241.0,48430.088
26242.0,48431.351
26243.0,48432.613
26244.0,48433.876
26245.0,48435.138
26246.0,48436.4
26247.0,48437.663
26248.0,48438.925
26249.0,48440.188
26250.0,48441.45
26251.0,48442.712
26252.0,48443.973
26253.0,48445.235
26254.0,48446.497
26255.0,48447.759
26256.0,48449.02
26257.0,48450.282
26258.0,48451.544
26259.0,48452.805
26260.0,48454.067
26261.0,48455.328
26262.0,48456.588
26263.0,48457.849
26264.0,48459.11
26265.0,48460.371
26266.0,48461.631
26267.0,48462.892
26268.0,48464.153
26269.0,48465.413
26270.0,48466.674
26271.0,48467.934
26272.0,48469.194
26273.0,48470.453
26274.0,48471.713
26275.0,48472.973
26276.0,48474.233
26277.0,48475.493
26278.0,48476.752
26279.0,48478.012
26280.0,48479.272
26281.0,48480.53
26282.0,48481.789
26283.0,48483.047
26284.0,48484.306
26285.0,48485.564
26286.0,48486.822
26287.0,48488.081
26288.0,48489.339
26289.0,48490.598
26290.0,48491.856
26291.0,48493.114
26292.0,48494.371
26293.0,48495.629
26294.0,48496.887
26295.0,48498.145
26296.0,48499.402
26297.0,48500.66
26298.0,48501.918
26299.0,48503.175
26300.0,48504.433
26301.0,48505.69
26302.0,48506.947
26303.0,48508.203
26304.0,48509.46
26305.0,48510.717
26306.0,48511.974
26307.0,48513.231
26308.0,48514.487
26309.0,48515.744
26310.0,48517.001
26311.0,48518.257
26312.0,48519.513
26313.0,48520.768
26314.0,48522.024
26315.0,48523.28
26316.0,48524.536
26317.0,48525.792
26318.0,48527.047
26319.0,48528.303
26320.0,48529.559
26321.0,48530.813
26322.0,48532.068
26323.0,48533.322
26324.0,48534.577
26325.0,48535.831
26326.0,48537.085
26327.0,48538.34
26328.0,48539.594
26329.0,48540.849
26330.0,48542.103
26331.0,48543.357
26332.0,48544.611
26333.0,48545.865
26334.0,48547.119
26335.0,48548.373
26336.0,48549.626
26337.0,48550.88
26338.0,48552.134
26339.0,48553.388
26340.0,48554.642
26341.0,48555.895
26342.0,48557.148
26343.0,48558.4
26344.0,48559.653
26345.0,48560.906
26346.0,48562.159
26347.0,48563.412
26348.0,48564.664
26349.0,48565.917
26350.0,48567.17
26351.0,48568.422
26352.0,48569.674
26353.0,48570.925
26354.0,48572.177
26355.0,48573.429
26356.0,48574.681
26357.0,48575.933
26358.0,48577.184
26359.0,48578.436
26360.0,48579.688
26361.0,48580.939
26362.0,48582.189
26363.0,48583.44
26364.0,48584.69
26365.0,48585.941
26366.0,48587.191
26367.0,48588.442
26368.0,48589.692
26369.0,48590.943
26370.0,48592.193
26371.0,48593.443
26372.0,48594.693
26373.0,48595.942
26374.0,48597.192
26375.0,48598.442
26376.0,48599.692
26377.0,48600.942
26378.0,48602.191
26379.0,48603.441
26380.0,48604.691
26381.0,48605.94
26382.0,48607.189
26383.0,48608.438
26384.0,48609.687
26385.0,48610.936
26386.0,48612.184
26387.0,48613.433
26388.0,48614.682
26389.0,48615.931
26390.0,48617.18
26391.0,48618.428
26392.0,48619.676
26393.0,48620.924
26394.0,48622.172
26395.0,48623.42
26396.0,48624.667
26397.0,48625.915
26398.0,48627.163
26399.0,48628.411
26400.0,48629.659
26401.0,48630.906
26402.0,48632.152
26403.0,48633.399
26404.0,48634.645
26405.0,48635.892
26406.0,48637.138
26407.0,48638.385
26408.0,48639.631
26409.0,48640.878
26410.0,48642.124
26411.0,48643.37
26412.0,48644.616
26413.0,48645.862
26414.0,48647.108
26415.0,48648.354
26416.0,48649.599
26417.0,48650.845
26418.0,48652.091
26419.0,48653.337
26420.0,48654.583
26421.0,48655.828
26422.0,48657.073
26423.0,48658.318
26424.0,48659.563
26425.0,48660.808
26426.0,48662.052
26427.0,48663.297
26428.0,48664.542
26429.0,48665.787
26430.0,48667.032
26431.0,48668.276
26432.0,48669.52
26433.0,48670.764
26434.0,48672.008
26435.0,48673.252
26436.0,48674.495
26437.0,48675.739
26438.0,48676.983
26439.0,48678.227
26440.0,48679.471
26441.0,48680.714
26442.0,48681.956
26443.0,48683.199
26444.0,48684.441
26445.0,48685.684
26446.0,48686.927
26447.0,48688.169
26448.0,48689.412
26449.0,48690.654
26450.0,48691.897
26451.0,48693.139
26452.0,48694.381
26453.0,48695.623
26454.0,48696.865
26455.0,48698.107
26456.0,48699.348
26457.0,48700.59
26458.0,48701.832
26459.0,48703.074
26460.0,48704.316
26461.0,48705.557
26462.0,48706.798
26463.0,48708.039
26464.0,48709.28
26465.0,48710.521
26466.0,48711.761
26467.0,48713.002
26468.0,48714.243
26469.0,48715.484
26470.0,48716.725
26471.0,48717.965
26472.0,48719.205
26473.0,48720.445
26474.0,48721.685
26475.0,48722.925
26476.0,48724.165
26477.0,48725.405
26478.0,48726.645
26479.0,48727.885
26480.0,48729.125
26481.0,48730.364
26482.0,48731.602
26483.0,48732.841
26484.0,48734.079
26485.0,48735.318
26486.0,48736.557
26487.0,48737.795
26488.0,48739.034
26489.0,48740.272
26490.0,48741.511
26491.0,48742.749
26492.0,48743.987
26493.0,48745.225
26494.0,48746.463
26495.0,48747.701
26496.0,48748.939
26497.0,48750.177
26498.0,48751.415
26499.0,48752.653
26500.0,48753.891
26501.0,48755.128
26502.0,48756.365
26503.0,48757.602
26504.0,48758.839
26505.0,48760.076
26506.0,48761.312
26507.0,48762.549
26508.0,48763.786
26509.0,48765.023
26510.0,48766.26
26511.0,48767.496
26512.0,48768.732
26513.0,48769.968
26514.0,48771.204
26515.0,48772.44
26516.0,48773.676
26517.0,48774.912
26518.0,48776.148
26519.0,48777.384
26520.0,48778.62
26521.0,48779.855
26522.0,48781.089
26523.0,48782.324
26524.0,48783.559
26525.0,48784.794
26526.0,48786.028
26527.0,48787.263
26528.0,48788.498
26529.0,48789.732
