Gauge[mm],Volume[m3]
17840.0,34400.549
17850.0,34420.227
17860.0,34439.906
17870.0,34459.585
17880.0,34479.263
17890.0,34498.942
17900.0,34518.621
17910.0,34538.299
17920.0,34557.978
17930.0,34577.657
17940.0,34597.335
17950.0,34617.014
17960.0,34636.693
17970.0,34656.371
17980.0,34676.05
17990.0,34695.729
18000.0,34715.407
18010.0,34735.086
18020.0,34754.765
18030.0,34774.443
18040.0,34794.122
18050.0,34813.8
18060.0,34833.479
18070.0,34853.158
18080.0,34872.836
18090.0,34892.515
18100.0,34912.194
18110.0,34931.872
18120.0,34951.551
18130.0,34971.23
18140.0,34990.908
18150.0,35010.587
18160.0,35030.266
18170.0,35049.944
18180.0,35069.623
18190.0,35089.302
18200.0,35108.98
18210.0,35128.659
18220.0,35148.338
18230.0,35168.016
18240.0,35187.695
18250.0,35207.374
18260.0,35227.052
18270.0,35246.731
18280.0,35266.41
18290.0,35286.088
18300.0,35305.767
18310.0,35325.445
18320.0,35345.124
18330.0,35364.803
18340.0,35384.481
18350.0,35404.16
18360.0,35423.839
18370.0,35443.517
18380.0,35463.196
18390.0,35482.875
18400.0,35502.553
18410.0,35522.232
18420.0,35541.911
18430.0,35561.589
18440.0,35581.268
18450.0,35600.947
18460.0,35620.625
18470.0,35640.304
18480.0,35659.983
18490.0,35679.661
18500.0,35699.34
18510.0,35719.019
18520.0,35738.697
18530.0,35758.376
18540.0,35778.055
18550.0,35797.733
18560.0,35817.412
18570.0,35837.09
18580.0,35856.769
18590.0,35876.448
18600.0,35896.126
18610.0,35915.805
18620.0,35935.484
18630.0,35955.162
18640.0,35974.841
18650.0,35994.52
18660.0,36014.198
18670.0,36033.877
18680.0,36053.556
18690.0,36073.234
18700.0,36092.913
18710.0,36112.592
18720.0,36132.27
18730.0,36151.949
18740.0,36171.628
18750.0,36191.306
18760.0,36210.985
18770.0,36230.664
18780.0,36250.342
18790.0,36270.021
18800.0,36289.7
18810.0,36309.378
18820.0,36329.057
18830.0,36348.735
18840.0,36368.414
18850.0,36388.093
18860.0,36407.771
18870.0,36427.45
18880.0,36447.129
18890.0,36466.807
18900.0,36486.486
18910.0,36506.165
18920.0,36525.843
18930.0,36545.522
18940.0,36565.201
18950.0,36584.879
18960.0,36604.558
18970.0,36624.237
18980.0,36643.915
18990.0,36663.594
19000.0,36683.273
19010.0,36702.951
19020.0,36722.63
19030.0,36742.309
19040.0,36761.987
19050.0,36781.666
19060.0,36801.345
19070.0,36821.023
19080.0,36840.702
19090.0,36860.38
19100.0,36880.059
19110.0,36899.738
19120.0,36919.416
19130.0,36939.087
19140.0,36958.747
19150.0,36978.398
19160.0,36998.039
19170.0,37017.671
19180.0,37037.292
19190.0,37056.903
19200.0,37076.504
19210.0,37096.096
19220.0,37115.677
19230.0,37135.249
19240.0,37154.811
19250.0,37174.363
19260.0,37193.905
19270.0,37213.437
19280.0,37232.959
19290.0,37252.472
19300.0,37271.974
19310.0,37291.466
19320.0,37310.949
19330.0,37330.422
19340.0,37349.884
19350.0,37369.337
19360.0,37388.78
19370.0,37408.214
19380.0,37427.637
19390.0,37447.05
19400.0,37466.454
19410.0,37485.847
19420.0,37505.231
19430.0,37524.604
19440.0,37543.968
19450.0,37563.322
19460.0,37582.666
19470.0,37602.0
19480.0,37621.324
19490.0,37640.639
19500.0,37659.943
19510.0,37679.237
19520.0,37698.522
19530.0,37717.797
19540.0,37737.062
19550.0,37756.317
19560.0,37775.562
19570.0,37794.797
19580.0,37814.022
19590.0,37833.237
19600.0,37852.442
19610.0,37871.638
19620.0,37890.824
19630.0,37909.999
19640.0,37929.165
19650.0,37948.321
19660.0,37967.467
19670.0,37986.603
19680.0,38005.729
19690.0,38024.846
19700.0,38043.952
19710.0,38063.049
19720.0,38082.135
19730.0,38101.212
19740.0,38120.279
19750.0,38139.336
19760.0,38158.383
19770.0,38177.42
19780.0,38196.447
19790.0,38215.464
19800.0,38234.472
19810.0,38253.469
19820.0,38272.457
19830.0,38291.434
19840.0,38310.402
19850.0,38329.36
19860.0,38348.308
19870.0,38367.247
19880.0,38386.175
19890.0,38405.093
19900.0,38424.001
19910.0,38442.9
19920.0,38461.788
19930.0,38480.667
19940.0,38499.536
19950.0,38518.395
19960.0,38537.244
19970.0,38556.083
19980.0,38574.912
19990.0,38593.732
20000.0,38612.541
20010.0,38631.341
20020.0,38650.13
20030.0,38668.91
20040.0,38687.68
20050.0,38706.44
20060.0,38725.189
20070.0,38743.93
20080.0,38762.66
20090.0,38781.38
20100.0,38800.091
20110.0,38818.791
20120.0,38837.482
20130.0,38856.163
20140.0,38874.833
20150.0,38893.494
20160.0,38912.145
20170.0,38930.786
20180.0,38949.417
20190.0,38968.039
20200.0,38986.65
20210.0,39005.252
20220.0,39023.844
20230.0,39042.425
20240.0,39060.997
20250.0,39079.559
20260.0,39098.111
20270.0,39116.653
20280.0,39135.185
20290.0,39153.707
20300.0,39172.22
20310.0,39190.723
20320.0,39209.215
20330.0,39227.698
20340.0,39246.171
20350.0,39264.633
20360.0,39283.087
20370.0,39301.53
20380.0,39319.963
20390.0,39338.386
20400.0,39356.8
20410.0,39375.203
20420.0,39393.597
20430.0,39411.98
20440.0,39430.354
20450.0,39448.718
20460.0,39467.072
20470.0,39485.416
20480.0,39503.751
20490.0,39522.075
20500.0,39540.389
20510.0,39558.694
20520.0,39576.988
20530.0,39595.273
20540.0,39613.548
20550.0,39631.813
20560.0,39650.068
20570.0,39668.313
20580.0,39686.548
20590.0,39704.774
20600.0,39722.989
20610.0,39741.194
20620.0,39759.39
20630.0,39777.576
20640.0,39795.751
20650.0,39813.918
20660.0,39832.074
20670.0,39850.22
20680.0,39868.356
20690.0,39886.482
20700.0,39904.598
20710.0,39922.706
20720.0,39940.802
20730.0,39958.888
20740.0,39976.966
20750.0,39995.032
20760.0,40013.089
20770.0,40031.137
20780.0,40049.174
20790.0,40067.201
20800.0,40085.219
20810.0,40103.226
20820.0,40121.223
20830.0,40139.212
20840.0,40157.189
20850.0,40175.157
20860.0,40193.115
20870.0,40211.063
20880.0,40229.002
20890.0,40246.93
20900.0,40264.848
20910.0,40282.757
20920.0,40300.655
20930.0,40318.544
20940.0,40336.423
20950.0,40354.292
20960.0,40372.151
20970.0,40390.0
20980.0,40407.839
20990.0,40425.668
21000.0,40443.488
21001.0,40445.269
21002.0,40447.05
21003.0,40448.831
21004.0,40450.612
21005.0,40452.393
21006.0,40454.174
21007.0,40455.955
21008.0,40457.736
21009.0,40459.517
21010.0,40461.298
21011.0,40463.078
21012.0,40464.858
21013.0,40466.638
21014.0,40468.418
21015.0,40470.198
21016.0,40471.977
21017.0,40473.757
21018.0,40475.537
21019.0,40477.317
21020.0,40479.097
21021.0,40480.876
21022.0,40482.655
21023.0,40484.434
21024.0,40486.213
21025.0,40487.992
21026.0,40489.771
21027.0,40491.55
21028.0,40493.329
21029.0,40495.108
21030.0,40496.887
21031.0,40498.665
21032.0,40500.443
21033.0,40502.221
21034.0,40503.999
21035.0,40505.777
21036.0,40507.555
21037.0,40509.333
21038.0,40511.111
21039.0,40512.889
21040.0,40514.667
21041.0,40516.444
21042.0,40518.221
21043.0,40519.998
21044.0,40521.775
21045.0,40523.552
21046.0,40525.328
21047.0,40527.105
21048.0,40528.882
21049.0,40530.659
21050.0,40532.436
21051.0,40534.212
21052.0,40535.988
21053.0,40537.764
21054.0,40539.54
21055.0,40541.317
21056.0,40543.093
21057.0,40544.869
21058.0,40546.645
21059.0,40548.421
21060.0,40550.197
21061.0,40551.972
21062.0,40553.747
21063.0,40555.522
21064.0,40557.297
21065.0,40559.072
21066.0,40560.847
21067.0,40562.622
21068.0,40564.397
21069.0,40566.172
21070.0,40567.947
21071.0,40569.721
21072.0,40571.495
21073.0,40573.269
21074.0,40575.043
21075.0,40576.817
21076.0,40578.591
21077.0,40580.365
21078.0,40582.139
21079.0,40583.913
21080.0,40585.687
21081.0,40587.46
21082.0,40589.233
21083.0,40591.006
21084.0,40592.779
21085.0,40594.553
21086.0,40596.326
21087.0,40598.099
21088.0,40599.872
21089.0,40601.645
21090.0,40603.418
21091.0,40605.19
21092.0,40606.962
21093.0,40608.734
21094.0,40610.506
21095.0,40612.278
21096.0,40614.05
21097.0,40615.822
21098.0,40617.594
21099.0,40619.366
21100.0,40621.138
21101.0,40622.909
21102.0,40624.68
21103.0,40626.451
21104.0,40628.222
21105.0,40629.993
21106.0,40631.764
21107.0,40633.535
21108.0,40635.306
21109.0,40637.077
21110.0,40638.848
21111.0,40640.618
21112.0,40642.388
21113.0,40644.158
21114.0,40645.928
21115.0,40647.699
21116.0,40649.469
21117.0,40651.239
21118.0,40653.009
21119.0,40654.779
21120.0,40656.549
21121.0,40658.318
21122.0,40660.087
21123.0,40661.856
21124.0,40663.625
21125.0,40665.395
21126.0,40667.164
21127.0,40668.933
21128.0,40670.702
21129.0,40672.471
21130.0,40674.24
21131.0,40676.008
21132.0,40677.776
21133.0,40679.544
21134.0,40681.312
21135.0,40683.08
21136.0,40684.848
21137.0,40686.616
21138.0,40688.384
21139.0,40690.152
21140.0,40691.92
21141.0,40693.687
21142.0,40695.454
21143.0,40697.222
21144.0,40698.989
21145.0,40700.756
21146.0,40702.523
21147.0,40704.29
21148.0,40706.058
21149.0,40707.825
21150.0,40709.592
21151.0,40711.358
21152.0,40713.124
21153.0,40714.89
21154.0,40716.656
21155.0,40718.422
21156.0,40720.188
21157.0,40721.954
21158.0,40723.72
21159.0,40725.486
21160.0,40727.252
21161.0,40729.017
21162.0,40730.782
21163.0,40732.548
21164.0,40734.313
21165.0,40736.078
21166.0,40737.843
21167.0,40739.608
21168.0,40741.374
21169.0,40743.139
21170.0,40744.904
21171.0,40746.668
21172.0,40748.432
21173.0,40750.196
21174.0,40751.96
21175.0,40753.725
21176.0,40755.489
21177.0,40757.253
21178.0,40759.017
21179.0,40760.781
21180.0,40762.545
21181.0,40764.308
21182.0,40766.071
21183.0,40767.834
21184.0,40769.597
21185.0,40771.361
21186.0,40773.124
21187.0,40774.887
21188.0,40776.65
21189.0,40778.413
21190.0,40780.176
21191.0,40781.938
21192.0,40783.7
21193.0,40785.463
21194.0,40787.225
21195.0,40788.987
21196.0,40790.749
21197.0,40792.511
21198.0,40794.274
21199.0,40796.036
21200.0,40797.798
21201.0,40799.559
21202.0,40801.32
21203.0,40803.081
21204.0,40804.842
21205.0,40806.604
21206.0,40808.365
21207.0,40810.126
21208.0,40811.887
21209.0,40813.648
21210.0,40815.409
21211.0,40817.169
21212.0,40818.929
21213.0,40820.689
21214.0,40822.449
21215.0,40824.21
21216.0,40825.97
21217.0,40827.73
21218.0,40829.49
21219.0,40831.25
21220.0,40833.01
21221.0,40834.769
21222.0,40836.529
21223.0,40838.288
21224.0,40840.047
21225.0,40841.807
21226.0,40843.566
21227.0,40845.325
21228.0,40847.084
21229.0,40848.844
21230.0,40850.603
21231.0,40852.361
21232.0,40854.119
21233.0,40855.877
21234.0,40857.635
21235.0,40859.394
21236.0,40861.152
21237.0,40862.91
21238.0,40864.668
21239.0,40866.426
21240.0,40868.184
21241.0,40869.941
21242.0,40871.698
21243.0,40873.456
21244.0,40875.213
21245.0,40876.97
21246.0,40878.727
21247.0,40880.484
21248.0,40882.242
21249.0,40883.999
21250.0,40885.756
21251.0,40887.512
21252.0,40889.269
21253.0,40891.025
21254.0,40892.781
21255.0,40894.538
21256.0,40896.294
21257.0,40898.05
21258.0,40899.806
21259.0,40901.563
21260.0,40903.319
21261.0,40905.074
21262.0,40906.829
21263.0,40908.584
21264.0,40910.339
21265.0,40912.095
21266.0,40913.85
21267.0,40915.605
21268.0,40917.36
21269.0,40919.115
21270.0,40920.87
21271.0,40922.624
21272.0,40924.378
21273.0,40926.133
21274.0,40927.887
21275.0,40929.641
21276.0,40931.395
21277.0,40933.149
21278.0,40934.904
21279.0,40936.658
21280.0,40938.412
21281.0,40940.165
21282.0,40941.919
21283.0,40943.672
21284.0,40945.425
21285.0,40947.179
21286.0,40948.932
21287.0,40950.685
21288.0,40952.438
21289.0,40954.192
21290.0,40955.945
21291.0,40957.697
21292.0,40959.449
21293.0,40961.202
21294.0,40962.954
21295.0,40964.706
21296.0,40966.458
21297.0,40968.21
21298.0,40969.963
21299.0,40971.715
21300.0,40973.467
21301.0,40975.218
21302.0,40976.97
21303.0,40978.721
21304.0,40980.472
21305.0,40982.224
21306.0,40983.975
21307.0,40985.726
21308.0,40987.477
21309.0,40989.229
21310.0,40990.98
21311.0,40992.73
21312.0,40994.481
21313.0,40996.231
21314.0,40997.981
21315.0,40999.732
21316.0,41001.482
21317.0,41003.232
21318.0,41004.982
21319.0,41006.733
21320.0,41008.483
21321.0,41010.232
21322.0,41011.981
21323.0,41013.731
21324.0,41015.48
21325.0,41017.229
21326.0,41018.978
21327.0,41020.727
21328.0,41022.477
21329.0,41024.226
21330.0,41025.975
21331.0,41027.723
21332.0,41029.472
21333.0,41031.22
21334.0,41032.968
21335.0,41034.717
21336.0,41036.465
21337.0,41038.213
21338.0,41039.961
21339.0,41041.71
21340.0,41043.458
21341.0,41045.205
21342.0,41046.953
21343.0,41048.7
21344.0,41050.447
21345.0,41052.195
21346.0,41053.942
21347.0,41055.689
21348.0,41057.436
21349.0,41059.184
21350.0,41060.931
21351.0,41062.677
21352.0,41064.424
21353.0,41066.17
21354.0,41067.916
21355.0,41069.663
21356.0,41071.409
21357.0,41073.155
21358.0,41074.901
21359.0,41076.648
21360.0,41078.394
21361.0,41080.139
21362.0,41081.885
21363.0,41083.63
21364.0,41085.375
21365.0,41087.121
21366.0,41088.866
21367.0,41090.611
21368.0,41092.356
21369.0,41094.102
21370.0,41095.847
21371.0,41097.591
21372.0,41099.336
21373.0,41101.08
21374.0,41102.825
21375.0,41104.569
21376.0,41106.313
21377.0,41108.058
21378.0,41109.802
21379.0,41111.547
21380.0,41113.291
21381.0,41115.034
21382.0,41116.778
21383.0,41118.521
21384.0,41120.264
21385.0,41122.008
21386.0,41123.751
21387.0,41125.494
21388.0,41127.237
21389.0,41128.981
21390.0,41130.724
21391.0,41132.466
21392.0,41134.209
21393.0,41135.951
21394.0,41137.693
21395.0,41139.436
21396.0,41141.178
21397.0,41142.92
21398.0,41144.662
21399.0,41146.405
21400.0,41148.147
21401.0,41149.888
21402.0,41151.63
21403.0,41153.371
21404.0,41155.113
21405.0,41156.854
21406.0,41158.595
21407.0,41160.337
21408.0,41162.078
21409.0,41163.82
21410.0,41165.561
21411.0,41167.301
21412.0,41169.042
21413.0,41170.782
21414.0,41172.522
21415.0,41174.263
21416.0,41176.003
21417.0,41177.743
21418.0,41179.483
21419.0,41181.224
21420.0,41182.964
21421.0,41184.703
21422.0,41186.443
21423.0,41188.182
21424.0,41189.922
21425.0,41191.661
21426.0,41193.4
21427.0,41195.14
21428.0,41196.879
21429.0,41198.619
21430.0,41200.358
21431.0,41202.096
21432.0,41203.835
21433.0,41205.573
21434.0,41207.312
21435.0,41209.05
21436.0,41210.788
21437.0,41212.527
21438.0,41214.265
21439.0,41216.004
21440.0,41217.742
21441.0,41219.479
21442.0,41221.217
21443.0,41222.954
21444.0,41224.692
21445.0,41226.429
21446.0,41228.166
21447.0,41229.904
21448.0,41231.641
21449.0,41233.379
21450.0,41235.116
21451.0,41236.852
21452.0,41238.589
21453.0,41240.325
21454.0,41242.062
21455.0,41243.798
21456.0,41245.534
21457.0,41247.271
21458.0,41249.007
21459.0,41250.744
21460.0,41252.48
21461.0,41254.215
21462.0,41255.951
21463.0,41257.686
21464.0,41259.422
21465.0,41261.157
21466.0,41262.892
21467.0,41264.628
21468.0,41266.363
21469.0,41268.099
21470.0,41269.834
21471.0,41271.568
21472.0,41273.303
21473.0,41275.037
21474.0,41276.772
21475.0,41278.506
21476.0,41280.24
21477.0,41281.975
21478.0,41283.709
21479.0,41285.444
21480.0,41287.178
21481.0,41288.912
21482.0,41290.645
21483.0,41292.379
21484.0,41294.112
21485.0,41295.846
21486.0,41297.579
21487.0,41299.313
21488.0,41301.046
21489.0,41302.78
21490.0,41304.513
21491.0,41306.245
21492.0,41307.978
21493.0,41309.71
21494.0,41311.443
21495.0,41313.175
21496.0,41314.907
21497.0,41316.64
21498.0,41318.372
21499.0,41320.105
21500.0,41321.837
21501.0,41323.568
21502.0,41325.3
21503.0,41327.031
21504.0,41328.763
21505.0,41330.494
21506.0,41332.225
21507.0,41333.957
21508.0,41335.688
21509.0,41337.42
21510.0,41339.151
21511.0,41340.882
21512.0,41342.612
21513.0,41344.343
21514.0,41346.073
21515.0,41347.804
21516.0,41349.535
21517.0,41351.265
21518.0,41352.996
21519.0,41354.726
21520.0,41356.457
21521.0,41358.186
21522.0,41359.916
21523.0,41361.645
21524.0,41363.375
21525.0,41365.104
21526.0,41366.833
21527.0,41368.563
21528.0,41370.292
21529.0,41372.022
21530.0,41373.751
21531.0,41375.479
21532.0,41377.208
21533.0,41378.936
21534.0,41380.665
21535.0,41382.393
21536.0,41384.121
21537.0,41385.85
21538.0,41387.578
21539.0,41389.307
21540.0,41391.035
21541.0,41392.763
21542.0,41394.49
21543.0,41396.218
21544.0,41397.945
21545.0,41399.673
21546.0,41401.401
21547.0,41403.128
21548.0,41404.856
21549.0,41406.583
21550.0,41408.311
21551.0,41410.038
21552.0,41411.764
21553.0,41413.491
21554.0,41415.217
21555.0,41416.944
21556.0,41418.67
21557.0,41420.397
21558.0,41422.123
21559.0,41423.85
21560.0,41425.576
21561.0,41427.302
21562.0,41429.027
21563.0,41430.753
21564.0,41432.478
21565.0,41434.204
21566.0,41435.929
21567.0,41437.655
21568.0,41439.38
21569.0,41441.106
21570.0,41442.831
21571.0,41444.556
21572.0,41446.28
21573.0,41448.005
21574.0,41449.729
21575.0,41451.454
21576.0,41453.179
21577.0,41454.903
21578.0,41456.628
21579.0,41458.352
21580.0,41460.077
21581.0,41461.8
21582.0,41463.524
21583.0,41465.247
21584.0,41466.971
21585.0,41468.694
21586.0,41470.417
21587.0,41472.141
21588.0,41473.864
21589.0,41475.588
21590.0,41477.311
21591.0,41479.034
21592.0,41480.756
21593.0,41482.479
21594.0,41484.201
21595.0,41485.924
21596.0,41487.646
21597.0,41489.369
21598.0,41491.091
21599.0,41492.814
21600.0,41494.536
21601.0,41496.258
21602.0,41497.979
21603.0,41499.701
21604.0,41501.423
21605.0,41503.145
21606.0,41504.866
21607.0,41506.588
21608.0,41508.31
21609.0,41510.031
21610.0,41511.753
21611.0,41513.474
21612.0,41515.194
21613.0,41516.915
21614.0,41518.635
21615.0,41520.356
21616.0,41522.076
21617.0,41523.797
21618.0,41525.517
21619.0,41527.238
21620.0,41528.958
21621.0,41530.678
21622.0,41532.397
21623.0,41534.117
21624.0,41535.836
21625.0,41537.556
21626.0,41539.275
21627.0,41540.995
21628.0,41542.714
21629.0,41544.434
21630.0,41546.153
21631.0,41547.872
21632.0,41549.59
21633.0,41551.309
21634.0,41553.028
21635.0,41554.747
21636.0,41556.465
21637.0,41558.184
21638.0,41559.903
21639.0,41561.621
21640.0,41563.34
21641.0,41565.058
21642.0,41566.775
21643.0,41568.493
21644.0,41570.21
21645.0,41571.928
21646.0,41573.645
21647.0,41575.363
21648.0,41577.08
21649.0,41578.798
21650.0,41580.515
21651.0,41582.232
21652.0,41583.948
21653.0,41585.665
21654.0,41587.381
21655.0,41589.098
21656.0,41590.815
21657.0,41592.531
21658.0,41594.248
21659.0,41595.964
21660.0,41597.681
21661.0,41599.397
21662.0,41601.112
21663.0,41602.828
21664.0,41604.544
21665.0,41606.26
21666.0,41607.975
21667.0,41609.691
21668.0,41611.407
21669.0,41613.122
21670.0,41614.838
21671.0,41616.553
21672.0,41618.267
21673.0,41619.982
21674.0,41621.696
21675.0,41623.411
21676.0,41625.126
21677.0,41626.84
21678.0,41628.555
21679.0,41630.269
21680.0,41631.984
21681.0,41633.698
21682.0,41635.411
21683.0,41637.125
21684.0,41638.838
21685.0,41640.552
21686.0,41642.266
21687.0,41643.979
21688.0,41645.693
21689.0,41647.406
21690.0,41649.12
21691.0,41650.833
21692.0,41652.545
21693.0,41654.258
21694.0,41655.971
21695.0,41657.684
21696.0,41659.396
21697.0,41661.109
21698.0,41662.822
21699.0,41664.534
21700.0,41666.247
21701.0,41667.959
21702.0,41669.67
21703.0,41671.382
21704.0,41673.093
21705.0,41674.805
21706.0,41676.517
21707.0,41678.228
21708.0,41679.94
21709.0,41681.651
21710.0,41683.363
21711.0,41685.074
21712.0,41686.784
21713.0,41688.495
21714.0,41690.205
21715.0,41691.916
21716.0,41693.627
21717.0,41695.337
21718.0,41697.048
21719.0,41698.758
21720.0,41700.469
21721.0,41702.179
21722.0,41703.889
21723.0,41705.598
21724.0,41707.308
21725.0,41709.018
21726.0,41710.728
21727.0,41712.438
21728.0,41714.147
21729.0,41715.857
21730.0,41717.567
21731.0,41719.276
21732.0,41720.984
21733.0,41722.693
21734.0,41724.401
21735.0,41726.11
21736.0,41727.819
21737.0,41729.527
21738.0,41731.236
21739.0,41732.944
21740.0,41734.653
21741.0,41736.361
21742.0,41738.068
21743.0,41739.776
21744.0,41741.484
21745.0,41743.192
21746.0,41744.899
21747.0,41746.607
21748.0,41748.315
21749.0,41750.022
21750.0,41751.73
21751.0,41753.437
21752.0,41755.144
21753.0,41756.85
21754.0,41758.557
21755.0,41760.264
21756.0,41761.971
21757.0,41763.678
21758.0,41765.384
21759.0,41767.091
21760.0,41768.798
21761.0,41770.504
21762.0,41772.209
21763.0,41773.915
21764.0,41775.62
21765.0,41777.326
21766.0,41779.032
21767.0,41780.737
21768.0,41782.443
21769.0,41784.148
21770.0,41785.854
21771.0,41787.559
21772.0,41789.264
21773.0,41790.968
21774.0,41792.673
21775.0,41794.378
21776.0,41796.083
21777.0,41797.788
21778.0,41799.492
21779.0,41801.197
21780.0,41802.902
21781.0,41804.606
21782.0,41806.309
21783.0,41808.013
21784.0,41809.717
21785.0,41811.421
21786.0,41813.124
21787.0,41814.828
21788.0,41816.532
21789.0,41818.235
21790.0,41819.939
21791.0,41821.642
21792.0,41823.344
21793.0,41825.047
21794.0,41826.75
21795.0,41828.453
21796.0,41830.155
21797.0,41831.858
21798.0,41833.561
21799.0,41835.263
21800.0,41836.966
21801.0,41838.668
21802.0,41840.37
21803.0,41842.072
21804.0,41843.774
21805.0,41845.476
21806.0,41847.177
21807.0,41848.879
21808.0,41850.581
21809.0,41852.283
21810.0,41853.985
21811.0,41855.686
21812.0,41857.386
21813.0,41859.087
21814.0,41860.788
21815.0,41862.489
21816.0,41864.189
21817.0,41865.89
21818.0,41867.591
21819.0,41869.291
21820.0,41870.992
21821.0,41872.692
21822.0,41874.391
21823.0,41876.091
21824.0,41877.791
21825.0,41879.491
21826.0,41881.19
21827.0,41882.89
21828.0,41884.59
21829.0,41886.289
21830.0,41887.989
21831.0,41889.688
21832.0,41891.387
21833.0,41893.086
21834.0,41894.785
21835.0,41896.484
21836.0,41898.182
21837.0,41899.881
21838.0,41901.58
21839.0,41903.279
21840.0,41904.978
21841.0,41906.676
21842.0,41908.373
21843.0,41910.071
21844.0,41911.769
21845.0,41913.467
21846.0,41915.164
21847.0,41916.862
21848.0,41918.56
21849.0,41920.257
21850.0,41921.955
21851.0,41923.652
21852.0,41925.349
21853.0,41927.045
21854.0,41928.742
21855.0,41930.439
21856.0,41932.136
21857.0,41933.833
21858.0,41935.529
21859.0,41937.226
21860.0,41938.923
21861.0,41940.619
21862.0,41942.315
21863.0,41944.011
21864.0,41945.707
21865.0,41947.403
21866.0,41949.098
21867.0,41950.794
21868.0,41952.49
21869.0,41954.186
21870.0,41955.882
21871.0,41957.577
21872.0,41959.272
21873.0,41960.966
21874.0,41962.661
21875.0,41964.356
21876.0,41966.051
21877.0,41967.746
21878.0,41969.44
21879.0,41971.135
21880.0,41972.83
21881.0,41974.524
21882.0,41976.218
21883.0,41977.911
21884.0,41979.605
21885.0,41981.299
21886.0,41982.993
21887.0,41984.687
21888.0,41986.38
21889.0,41988.074
21890.0,41989.768
21891.0,41991.461
21892.0,41993.154
21893.0,41994.847
21894.0,41996.54
21895.0,41998.233
21896.0,41999.925
21897.0,42001.618
21898.0,42003.311
21899.0,42005.004
21900.0,42006.697
21901.0,42008.389
21902.0,42010.081
21903.0,42011.772
21904.0,42013.464
21905.0,42015.156
21906.0,42016.848
21907.0,42018.54
21908.0,42020.231
21909.0,42021.923
21910.0,42023.615
21911.0,42025.306
21912.0,42026.997
21913.0,42028.687
21914.0,42030.378
21915.0,42032.069
21916.0,42033.76
21917.0,42035.451
21918.0,42037.141
21919.0,42038.832
21920.0,42040.523
21921.0,42042.213
21922.0,42043.903
21923.0,42045.593
21924.0,42047.283
21925.0,42048.973
21926.0,42050.663
21927.0,42052.353
21928.0,42054.043
21929.0,42055.733
21930.0,42057.423
21931.0,42059.112
21932.0,42060.801
21933.0,42062.489
21934.0,42064.178
21935.0,42065.867
21936.0,42067.556
21937.0,42069.245
21938.0,42070.933
21939.0,42072.622
21940.0,42074.311
21941.0,42075.999
21942.0,42077.687
21943.0,42079.375
21944.0,42081.063
21945.0,42082.751
21946.0,42084.438
21947.0,42086.126
21948.0,42087.814
21949.0,42089.502
21950.0,42091.19
21951.0,42092.877
21952.0,42094.564
21953.0,42096.251
21954.0,42097.938
21955.0,42099.625
21956.0,42101.312
21957.0,42102.999
21958.0,42104.686
21959.0,42106.373
21960.0,42108.06
21961.0,42109.746
21962.0,42111.432
21963.0,42113.117
21964.0,42114.803
21965.0,42116.489
21966.0,42118.175
21967.0,42119.861
21968.0,42121.546
21969.0,42123.232
21970.0,42124.918
21971.0,42126.603
21972.0,42128.288
21973.0,42129.973
21974.0,42131.658
21975.0,42133.343
21976.0,42135.027
21977.0,42136.712
21978.0,42138.397
21979.0,42140.082
21980.0,42141.767
21981.0,42143.451
21982.0,42145.135
21983.0,42146.819
21984.0,42148.503
21985.0,42150.187
21986.0,42151.871
21987.0,42153.555
21988.0,42155.239
21989.0,42156.923
21990.0,42158.607
21991.0,42160.29
21992.0,42161.973
21993.0,42163.656
21994.0,42165.339
21995.0,42167.022
21996.0,42168.704
21997.0,42170.387
21998.0,42172.07
21999.0,42173.753
22000.0,42175.436
22001.0,42177.118
22002.0,42178.8
22003.0,42180.482
22004.0,42182.164
22005.0,42183.846
22006.0,42185.527
22007.0,42187.209
22008.0,42188.891
22009.0,42190.573
22010.0,42192.255
22011.0,42193.936
22012.0,42195.617
22013.0,42197.298
22014.0,42198.979
22015.0,42200.661
22016.0,42202.342
22017.0,42204.023
22018.0,42205.704
22019.0,42207.385
22020.0,42209.066
22021.0,42210.746
22022.0,42212.426
22023.0,42214.106
22024.0,42215.786
22025.0,42217.466
22026.0,42219.145
22027.0,42220.825
22028.0,42222.505
22029.0,42224.185
22030.0,42225.865
22031.0,42227.544
22032.0,42229.223
22033.0,42230.902
22034.0,42232.581
22035.0,42234.26
22036.0,42235.938
22037.0,42237.617
22038.0,42239.296
22039.0,42240.975
22040.0,42242.654
22041.0,42244.332
22042.0,42246.01
22043.0,42247.688
22044.0,42249.366
22045.0,42251.045
22046.0,42252.723
22047.0,42254.401
22048.0,42256.079
22049.0,42257.757
22050.0,42259.435
22051.0,42261.112
22052.0,42262.789
22053.0,42264.466
22054.0,42266.143
22055.0,42267.82
22056.0,42269.497
22057.0,42271.174
22058.0,42272.851
22059.0,42274.528
22060.0,42276.205
22061.0,42277.881
22062.0,42279.557
22063.0,42281.233
22064.0,42282.909
22065.0,42284.586
22066.0,42286.262
22067.0,42287.938
22068.0,42289.614
22069.0,42291.29
22070.0,42292.966
22071.0,42294.641
22072.0,42296.316
22073.0,42297.991
22074.0,42299.666
22075.0,42301.341
22076.0,42303.016
22077.0,42304.691
22078.0,42306.366
22079.0,42308.041
22080.0,42309.716
22081.0,42311.39
